name,address,postalCode,city,zone,latitude,longitude,hours,phone,email,googleMapsUrl,storeUrl
A Sua Mercearia,Estrada Regional 222 nº429,9370 - 702,Calheta (Madeira),Ilha da Madeira,32.71502,-17.14974,,291823173,asuamercearia.3235@amanhecer.pt,"https://www.google.com/maps?q=32.71502,-17.14974",
Mercearia Gisela,Rua Direita do Viso nº426,4250 - 196,Porto,Porto,41.180119,-8.644601,,226155219,merceariagisela.3233@amanhecer.pt,"https://www.google.com/maps?q=41.180119,-8.644601",
Supermercado dos Vales,Rua Principal nº6,2305 - 025,Tomar,Santarém,39.687462,-8.409308,,249099262,supermercadovales.3228@amanhecer.pt,"https://www.google.com/maps?q=39.687462,-8.409308",
Mercado Bola,Rua das Pedras nº432,3885 - 123,Ovar,Aveiro,40.920091,-8.597715,,256792412,mercadobola.3226@amanhecer.pt,"https://www.google.com/maps?q=40.920091,-8.597715",
Mercearia das Faias,Estrada Nacional 4 - CCI 4021 nº4021,2985 - 110,Montijo,Setúbal,38.692098,-8.758819,,265995256,merceariadasfaias.3222@amanhecer.pt,"https://www.google.com/maps?q=38.692098,-8.758819",
Minimercado Leal e Leal,Largo da Alegria nº1,2530 - 573,Lourinhã,Lisboa,39.30025,-9.23632,,261449250,lealeleal.3220@amanhecer.pt,"https://www.google.com/maps?q=39.30025,-9.23632",
Supermercado Frescos da Praia,Rua da Praia nº23,4495 - 031,Póvoa de Varzim,Porto,41.430217,-8.785309,,252601347,frescosdapraia.3216@amanhecer.pt,"https://www.google.com/maps?q=41.430217,-8.785309",
Frescos Santo André,Rua de Santo André de Cima nº248,4495 - 040,Póvoa de Varzim,Porto,41.419146,-8.778824,,252601347,frescossantoandre.3215@amanhecer.pt,"https://www.google.com/maps?q=41.419146,-8.778824",
Mini-mercado Benchick,Rua de Santiago nº34,3850 - 709,Albergaria-a-Velha,Aveiro,40.73905,-8.44399,,234541200,benchick.3214@amanhecer.pt,"https://www.google.com/maps?q=40.73905,-8.44399",
A Nossa Aldeia,Rua 1º de Janeiro nº552,2435 - 391,Ourém,Santarém,39.741016,-8.664654,,244739171,anossaaldeia.3213@amanhecer.pt,"https://www.google.com/maps?q=39.741016,-8.664654",
Supermercado Gerês,Av. Manuel Francisco da Costa nº101 H,4845 - 067,Terras de Bouro,Braga,41.726456,-8.162697,,253391396,supergeres.3212@amanhecer.pt,"https://www.google.com/maps?q=41.726456,-8.162697",
Supermercado Pingo Novo,Avenida Principal nº1025,3600 - 430,Castro Daire,Viseu,40.867024,-7.886852,,232309041,pingonovo.3208@amanhecer.pt,"https://www.google.com/maps?q=40.867024,-7.886852",
Supermercado Oriental,Rua da Palma nº41 A,1100 - 390,Lisboa,Lisboa,38.715981,-9.136946,,,supermercadooriental.3207@amanhecer.pt,"https://www.google.com/maps?q=38.715981,-9.136946",
Supermercado Delmar,Avenida dos Bombeiros Voluntários do Porto nº34,3880 - 352,Ovar,Aveiro,40.873822,-8.676564,,256591235,supermercadodelmar.3206@amanhecer.pt,"https://www.google.com/maps?q=40.873822,-8.676564",
Supermercado Central,Largo 5 de Outubro nº0,3050 - 089,Mealhada,Aveiro,40.30446,-8.4725,,239911114,supermercadocentral.3205@amanhecer.pt,"https://www.google.com/maps?q=40.30446,-8.47250",
Super Fresco,Rua de Arazede nº95,3060 - 712,Cantanhede,Coimbra,40.31185,-8.74868,,,superfresco.3204@amanhecer.pt,"https://www.google.com/maps?q=40.31185,-8.74868",
Supermercado Nova Era,"Rua São Francisco nº3, R/C",5320 - 319,Vinhais,Bragança,41.83298,-7.008473,,273771185,novaera.3202@amanhecer.pt,"https://www.google.com/maps?q=41.83298,-7.008473",
Mercearia dois a dois,Largo Sagrado Coração de Jesus nº1,2625 - 458,Vila Franca de Xira,Lisboa,38.872903,-9.060015,,,doisadois.3200@amanhecer.pt,"https://www.google.com/maps?q=38.872903,-9.060015",
Supermercado Frescos do Oeste Olhalvo,Largo Nossa Senhora da Encarnação nº22,2580 - 219,Alenquer,Lisboa,39.0991,-9.0658,,,frescosdooeste3.3199@amanhecer.pt,"https://www.google.com/maps?q=39.0991,-9.0658",
Supermercado O Cantinho D'Ana III,"Rua de Angola nº56, R/C D",8500 - 605,Portimão,Faro,37.131826,-8.541408,,926 679057,ocantinhodana3.3195@amanhecer.pt,"https://www.google.com/maps?q=37.131826,-8.541408",
Supermercado Rei do Bacalhau,Rua do Arrabalde nº111,3500 - 084,Viseu,Viseu,40.66278,-7.90858,,232423441,reidobacalhau.3194@amanhecer.pt,"https://www.google.com/maps?q=40.66278,-7.90858",
Supermercado Preço Certo,Estrada Municipal 507 nº68,6200 - 275,Covilhã,Castelo Branco,40.30245,-7.48305,,275084937,precocerto.3192@amanhecer.pt,"https://www.google.com/maps?q=40.30245,-7.48305",
Engenho Velho,Rua do Engenho Velho nº168,9000 - 775,Funchal,Ilha da Madeira,32.647367,-16.940418,,291741171,engenhovelho.3189@amanhecer.pt,"https://www.google.com/maps?q=32.647367,-16.940418",
Mercearia Luís da Carmita,Rua Francisco Lima Monteiro nº32,2005 - 032,Santarém,Santarém,39.1923,-8.7285,,243760444,luisdacarmita.3188@amanhecer.pt,"https://www.google.com/maps?q=39.1923,-8.7285",
Super Lagide,Avenida do Mar nº62,2520 - 050,Peniche,Leiria,39.3718,-9.3321,,,superlagide.3185@amanhecer.pt,"https://www.google.com/maps?q=39.3718,-9.3321",
Armando Sousa Supermercados,Rua Voluntários 25 de Novembro nº52,2425 - 173,Leiria,Leiria,39.895876,-8.782906,,,armandosousa.3184@amanhecer.pt,"https://www.google.com/maps?q=39.895876,-8.782906",
Infante,Avenida Colégio Infante de Sagres nº2 Frente A,3060 - 229,Cantanhede,Coimbra,40.35513,-8.59565,,231423854,infante.3183@amanhecer.pt,"https://www.google.com/maps?q=40.35513,-8.59565",
Mercearia&Companhia,Largo da Igreja nº7,7555 - 114,Santiago do Cacém,Setúbal,37.801983,-8.674746,,269949166,merceariaecompanhia.3180@amanhecer.pt,"https://www.google.com/maps?q=37.801983,-8.674746",
Loja Tavares,Rua Martír São Sebastião nº0,3505 - 137,Viseu,Viseu,40.747,-7.80948,,232922378,lojatavares.3172@amanhecer.pt,"https://www.google.com/maps?q=40.74700,-7.80948",
A Nova Mercearia,Largo Almas de Areosa nº864,3750 - 043,Águeda,Aveiro,40.50782,-8.43164,,,anovamercearia.3171@amanhecer.pt,"https://www.google.com/maps?q=40.50782,-8.43164",
Minimercado D. Alice,Avenida do Brasil nº83 Loja Dta,2735 - 668,Sintra,Lisboa,38.74869,-9.29131,,214263439,minimercadoalice.3169@amanhecer.pt,"https://www.google.com/maps?q=38.74869,-9.29131",
A Mercearia,Rua da Escola nº11,2350 - 228,Torres Novas,Santarém,39.523934,-8.59146,,249831713,amercearia.3168@amanhecer.pt,"https://www.google.com/maps?q=39.523934,-8.591460",
Mercearia Colinas da Arrábida,Praceta Antero de Quental nº3,2950 - 562,Palmela,Setúbal,38.574035,-8.945161,,212880967,colinasdaarrabida.3167@amanhecer.pt,"https://www.google.com/maps?q=38.574035,-8.945161",
Mercearia do Miro II,Rua Emídio Navarro nº116,3050 - 224,Mealhada,Aveiro,40.38425,-8.37698,,,merceariadomiro2.3166@amanhecer.pt,"https://www.google.com/maps?q=40.38425,-8.37698",
Supermercado e Talho Belo Horizonte,Rua Vasco da Gama nº12,8400 - 253,Lagoa (Algarve),Faro,37.132898,-8.512471,,282461171,belohorizonte.3165@amanhecer.pt,"https://www.google.com/maps?q=37.132898,-8.512471",
Minimercado Mix Market,Rua Doutor João Baptista Ramos Faísca nº0,8100 - 070,Loulé,Faro,37.132377,-8.159083,,960308007,minimercadomixmarket.3161@amanhecer.pt,"https://www.google.com/maps?q=37.132377,-8.159083",
Loja da Tininha,Largo Jacinto nº7,6250 - 111,Belmonte,Castelo Branco,40.295031,-7.365123,,275476116,lojadatininha.3160@amanhecer.pt,"https://www.google.com/maps?q=40.295031,-7.365123",
A Venda do Norte,"Sítio do Calhau, São Vicente nº50",9240 - 018,São Vicente,Ilha da Madeira,32.79673,-17.04323,,291143857,avendadonorte.3159@amanhecer.pt,"https://www.google.com/maps?q=32.79673,-17.04323",
Minimercado Tradicional,Praça José Máximo da Costa nº4,2530 - 835,Lourinhã,Lisboa,39.17934,-9.31796,,261984225,tradicional.3158@amanhecer.pt,"https://www.google.com/maps?q=39.17934,-9.31796",
Supermercado Mónica,Rua Amílcar Cabral nº1,2835 - 060,Moita,Setúbal,38.662778,-9.044736,,212033258,supermercadomonica.3152@amanhecer.pt,"https://www.google.com/maps?q=38.662778,-9.044736",
Supermercado Rossio,Largo 1º de Maio nº8,2565 - 647,Torres Vedras,Lisboa,39.145,-9.23264,,261911444,supermercadorossio.3151@amanhecer.pt,"https://www.google.com/maps?q=39.14500,-9.23264",
Mercearia do Miro,Rua José Duarte Figueiredo nº1,3050 - 235,Mealhada,Aveiro,40.3874,-8.38089,,231939383,merceariadomiro.3149@amanhecer.pt,"https://www.google.com/maps?q=40.38740,-8.38089",
Minimercado Manatas,Rua dos Ramos nº10,2560 - 418,Torres Vedras,Lisboa,39.12157,-9.3734,,261931376,minimercadomanatas.3148@amanhecer.pt,"https://www.google.com/maps?q=39.12157,-9.37340",
Minimercado O Sonho,Rua Machado dos Santos nº0,7160 - 063,Vila Viçosa,Évora,38.74487,-7.453934,,268408316,minimercadoosonho.3147@amanhecer.pt,"https://www.google.com/maps?q=38.744870,-7.453934",
Minimercado Zeca,Avenida do Comércio nº1,2565 - 008,Torres Vedras,Lisboa,39.197828,-9.236282,,261437254,minimercadozeca.3145@amanhecer.pt,"https://www.google.com/maps?q=39.197828,-9.236282",
Minimercado Freitas,Rua do Girassol nº174,4775 - 449,Vila Nova de Famalicão,Braga,41.474165,-8.540592,,252961867,minimercadofreitas.3144@amanhecer.pt,"https://www.google.com/maps?q=41.474165,-8.540592",
Supermercado El Rei,Rua da  Corredoura nº7,6420 - 045,Trancoso,Guarda,40.77782,-7.349661,,271817033,supermercadoelrei.3141@amanhecer.pt,"https://www.google.com/maps?q=40.77782,-7.349661",
Mercearia Márinho,Rua Dom João II nº65,8400 - 092,Lagoa (Algarve),Faro,37.146398,-8.506428,,282425546,merceariamarinho.3138@amanhecer.pt,"https://www.google.com/maps?q=37.146398,-8.506428",
Aldeia do Mundo,Estrada Nacional 114 nº31,2525 - 024,Peniche,Leiria,39.3396,-9.3268,,262750191,aldeiadomundo.3135@amanhecer.pt,"https://www.google.com/maps?q=39.3396,-9.3268",
Assaboeira Minimercado,Rua da Assaboeira nº1,7885 - 028,Moura,Beja,38.206601,-7.225613,,285988000,assaboeira.3130@amanhecer.pt,"https://www.google.com/maps?q=38.206601,-7.225613",
Mercearia Sardinheiro,Rua 24 de Julho nº168,2080 - 526,Almeirim,Santarém,39.184819,-8.578264,,243599347,merceariasardinheiro.3128@amanhecer.pt,"https://www.google.com/maps?q=39.184819,-8.578264",
Supermercado Boga,Rua 4 de Outubro nº0 Lote 1,2680 - 014,Loures,Lisboa,38.8086,-9.1413,,,supermercadoboga.3127@amanhecer.pt,"https://www.google.com/maps?q=38.8086,-9.1413",
Minimercado Adelaide,Rua das Cavadas nº38,3090 - 797,Figueira da Foz,Coimbra,40.22174,-8.749041,,233920041,minimercadoadelaide.3123@amanhecer.pt,"https://www.google.com/maps?q=40.221740,-8.749041",
Super Bom Dia 2,Rua da Igreja nº68,3140 - 077,Montemor-o-Velho,Coimbra,40.209594,-8.656627,,963447661,superbomdia.3121@amanhecer.pt,"https://www.google.com/maps?q=40.209594,-8.656627",
Mercadinho da Vila,Rua Nossa Senhora da Guia nº644,4755 - 400,Barcelos,Braga,41.483543,-8.631444,,,mercadinhodavila.3119@amanhecer.pt,"https://www.google.com/maps?q=41.483543,-8.631444",
Mercearia Flor,Rua Luís Duarte nº8,2070 - 426,Cartaxo,Santarém,39.1492,-8.8372,,,merceariaflor.3114@amanhecer.pt,"https://www.google.com/maps?q=39.1492,-8.8372",
Loja da Sandra,Rua Joaquim Pereira Matos nº74/76,6260 - 143,Manteigas,Guarda,40.402821,-7.542131,,,lojadasandra.3111@amanhecer.pt,"https://www.google.com/maps?q=40.402821,-7.542131",
Loja do Paulo,Rua Principal nº144,3840 - 259,Vagos,Aveiro,40.5569,-8.75414,,234797728,lojadopaulo.3110@amanhecer.pt,"https://www.google.com/maps?q=40.55690,-8.75414",
Supermercado Fernandes,Avenida 5 de Outubro nº47,3620 - 163,Moimenta da Beira,Viseu,40.985018,-7.655521,,,fernandes.3105@amanhecer.pt,"https://www.google.com/maps?q=40.985018,-7.655521",
Mercearia Rocha Brava,Aldeamento Turístico Rocha Brava nº0 loja 1,8400 - 568,Lagoa (Algarve),Faro,37.092068,-8.444802,,282357056,rochabrava.3104@amanhecer.pt,"https://www.google.com/maps?q=37.092068,-8.444802",
Supermercado Canário,Rua Conselheiro António Pedroso Santos nº122,6200 - 183,Covilhã,Castelo Branco,40.278917,-7.506429,,275315804,supermercadocanario.3103@amanhecer.pt,"https://www.google.com/maps?q=40.278917,-7.506429",
Super Faria,Rua Fialho de Almeida nº68,3050 - 413,Mealhada,Aveiro,40.34567,-8.43334,,231949264,superfaria.3102@amanhecer.pt,"https://www.google.com/maps?q=40.34567,-8.43334",
Super-Póvoa,Rua da Hidroeléctrica do Alto Alentejo nº40,7320 - 011,Castelo de Vide,Portalegre,39.51109,-7.520837,,245968102,superpovoa.3101@amanhecer.pt,"https://www.google.com/maps?q=39.511090,-7.520837",
Supermercado Ídolo,Praceta Águas Vivas nº41,4745 - 615,Trofa,Porto,41.276237,-8.552353,,229862024,supermercadoidolo.3100@amanhecer.pt,"https://www.google.com/maps?q=41.276237,-8.552353",
O Pitroleiro,Estrada Nacional 367 nº367,2125 - 120,Salvaterra de Magos,Santarém,39.0878,-8.7461,,263595226,opitroleiro.3097@amanhecer.pt,"https://www.google.com/maps?q=39.0878,-8.7461",
Mercearia da Helena,Rua Principal nº115,2100 - 607,Coruche,Santarém,38.836456,-8.568103,,243606497,merceariadahelena.3096@amanhecer.pt,"https://www.google.com/maps?q=38.836456,-8.568103",
Supermercado Bento,Avenida Doutor Alfredo Mendes Gil nº0,6230 - 297,Fundão,Castelo Branco,40.139222,-7.504896,,275752354,supermercadobento.3095@amanhecer.pt,"https://www.google.com/maps?q=40.139222,-7.504896",
Loja da Silvie,Rua Engenheiro Aguiar de Carvalho nº26,3090 - 484,Figueira da Foz,Coimbra,40.05532,-8.89096,,233950423,lojadasilvie.3094@amanhecer.pt,"https://www.google.com/maps?q=40.055320,-8.890960",
Mercearia A Minha Despensa,Avenida São João de Deus nº44,8500 - 509,Portimão,Faro,37.139384,-8.540115,,,aminhadespensa.3093@amanhecer.pt,"https://www.google.com/maps?q=37.139384,-8.540115",
Mercearia Zé Batista,Praça 25 de Abril nº11,7875 - 053,Moura,Beja,38.107853,-7.217709,,285935148,zebatista.3092@amanhecer.pt,"https://www.google.com/maps?q=38.107853,-7.217709",
Simão Supermercados,Rua de São Pedro nº16,6360 - 292,Celorico da Beira,Guarda,40.63624,-7.392125,,271712170,simaosupermercados.3091@amanhecer.pt,"https://www.google.com/maps?q=40.636240,-7.392125",
Mercearia do Douro,Avenida Doutor Alfredo de Sousa nº51,5100 - 066,Lamego,Viseu,41.09457,-7.8109,,,merceariadouro.3090@amanhecer.pt,"https://www.google.com/maps?q=41.094570,-7.810900",
Loja Calado,Rua Poetas Populares nº0,7160 - 219,Vila Viçosa,Évora,38.774961,-7.414375,,268980841,lojacalado.3089@amanhecer.pt,"https://www.google.com/maps?q=38.774961,-7.414375",
Supermercado Solipaima,Rua 35 de Abril nº20,3660 - 452,São Pedro do Sul,Viseu,40.763195,-8.064489,,232723376,solipaima.3086@amanhecer.pt,"https://www.google.com/maps?q=40.763195,-8.064489",
Supermercado Cevadeira,Rua da Cevadeira nº12,2600 - 626,Vila Franca de Xira,Lisboa,38.994606,-8.975502,,263288117,cevadeira.3085@amanhecer.pt,"https://www.google.com/maps?q=38.994606,-8.975502",
Minimercado Dãodesconto,"Rua Doutor Asdrúbal Moreira da Cunha nº1, R/CH ESQ",3510 - 039,Viseu,Viseu,40.655213,-7.894725,,232421350,daodesconto.3084@amanhecer.pt,"https://www.google.com/maps?q=40.655213,-7.894725",
Super Frescos,Rua de Mora nº0,7050 - 265,Montemor-o-Novo,Évora,38.653496,-8.208763,,266896031,superfrescos.3082@amanhecer.pt,"https://www.google.com/maps?q=38.653496,-8.208763",
Flor de Armamar,Praça da República nº4,5110 - 127,Armamar,Viseu,41.10924,-7.692719,,254858417,flordearmamar.3080@amanhecer.pt,"https://www.google.com/maps?q=41.10924,-7.692719",
Super Frescos Sabugal,Rua António José de Almeida nº57,6320 - 354,Sabugal,Guarda,40.350913,-7.088613,,271752228,superfrescossabugal.3077@amanhecer.pt,"https://www.google.com/maps?q=40.350913,-7.088613",
Mercearia do Tejo,Estrada dos 4 Marcos nº0,2870 - 521,Montijo,Setúbal,38.681612,-8.961512,,914320458,merceariadotejo.3076@amanhecer.pt,"https://www.google.com/maps?q=38.681612,-8.961512",
Minimercado A Praça,Rua Sr do Socorro nº1,3090 - 401,Figueira da Foz,Coimbra,40.18628,-8.789869,,,apraca.3072@amanhecer.pt,"https://www.google.com/maps?q=40.186280,-8.789869",
Os Cachopos,Largo da Praça nº7,7430 - 255,Crato,Portalegre,39.410323,-7.684913,,245790069,oscachopos.3069@amanhecer.pt,"https://www.google.com/maps?q=39.410323,-7.684913",
Mercearia Sempre Fresco,Rua de São Brás nº182,3105 - 168,Pombal,Leiria,39.995637,-8.774229,,236961866,semprefresco.3068@amanhecer.pt,"https://www.google.com/maps?q=39.995637,-8.774229",
Supermercado Bela,Estrada da Amorosa nº0,4935 - 584,Viana do Castelo,Viana do Castelo,41.646257,-8.79195,,258 373 295,minimercadobela.3065@amanhecer.pt,"https://www.google.com/maps?q=41.646257,-8.79195",
Supermercado Mira,Rua Benjamim Mira Gil nº52,2425 - 365,Leiria,Leiria,39.849693,-8.910213,,244612355,mira.3062@amanhecer.pt,"https://www.google.com/maps?q=39.849693,-8.910213",
Mercearia O Cantinho,Rua de Santo António nº26,6050 - 036,Nisa,Portalegre,39.420113,-7.619245,,245 742 259,ocantinho.3061@amanhecer.pt,"https://www.google.com/maps?q=39.420113,-7.619245",
Minimercado Ciriaco,Largo da Boavista nº21,7300 - 654,Portalegre,Portalegre,39.32229,-7.499336,,245 399 054,ciriaco.3060@amanhecer.pt,"https://www.google.com/maps?q= 39.32229,-7.499336",
Supermercado O Cantinho D'Ana,Rua 1º de Maio nº19,8500 - 321,Portimão,Faro,37.168357,-8.533673,,282485272,ocantinhodana.3059@amanhecer.pt,"https://www.google.com/maps?q=37.168357,-8.533673",
Guerra de Sabores,LARGO FONTES PEREIRA DE MELO nº45,7440 - 251,Alter do Chão,Portalegre,39.320458,-7.809521,,245697061,guerradossabores.3057@amanhecer.pt,"https://www.google.com/maps?q=39.320458,-7.809521",
Hacatudo,Largo José Batista Janeiro nº1,7300 - 588,Portalegre,Portalegre,39.224287,-7.400979,,245308006,hacatudo.3052@amanhecer.pt,"https://www.google.com/maps?q=39.224287,-7.400979",
Supermercado Milénio,"Rua 25 de Abril nº3, BL A",8700 - 180,Olhão,Faro,37.056065,-7.872375,,,supermercadomilenio1.3051@amanhecer.pt,"https://www.google.com/maps?q=37.056065,-7.872375",
Sabores de Basto III - Gandarela,Edifício Santo António nº0,4890 - 542,Celorico de Basto,Braga,41.458605,-8.029361,,253653049,saboresdebasto3.3050@amanhecer.pt,"https://www.google.com/maps?q=41.458605,-8.029361",
Sabores de Basto II - Mota,R. de Montezêlo nº22,4890 - 341,Celorico de Basto,Braga,41.370514,-8.092517,,255496427,saboresdebasto2.3049@amanhecer.pt,"https://www.google.com/maps?q=41.370514,-8.092517",
A Quintinha de Lanheses,Estrada Dona Maria I nº258,4925 - 406,Viana do Castelo,Viana do Castelo,41.73792,-8.681686,,258247640,aquintinhadelanheses.3047@amanhecer.pt,"https://www.google.com/maps?q=41.737920,-8.681686",
Supermercado Os Frescos,Rua Henrique Macedo nº1,7450 - 130,Monforte,Portalegre,39.053177,-7.4355,,245578127,osfrescos.3046@amanhecer.pt,"https://www.google.com/maps?q=39.053177,-7.4355",
A Quintinha de Viana,Largo Frei João da Rocha nº0,4900 - 382,Viana do Castelo,Viana do Castelo,41.696258,-8.83975,,258811314,aquintinhadeviana.3044@amanhecer.pt,"https://www.google.com/maps?q=41.696258,-8.839750",
A Quintinha de Forjães,Avenida de Santa Marinha nº90,4740 - 438,Esposende,Braga,41.606005,-8.742222,,,aquintinhadeforjaes.3043@amanhecer.pt,"https://www.google.com/maps?q=41.606005,-8.742222",
Mercearia Tapas,Avenida 25 de Abril nº16,7330 - 251,Marvão,Portalegre,39.414834,-7.350958,,245992333,merceariatapas.3041@amanhecer.pt,"https://www.google.com/maps?q=39.414834,-7.350958",
Mercearia Nova,Rua Bartolomeu Álvares da Santa nº30,7320 - 117,Castelo de Vide,Portalegre,39.415062,-7.454623,,,merceariacolmeia.3038@amanhecer.pt,"https://www.google.com/maps?q=39.415062,-7.454623",
Loja de Murça,Estrada Nacional 15 nº0,5090 - 150,Murça,Vila Real,41.406426,-7.450327,,259518272,lojademurca.3037@amanhecer.pt,"https://www.google.com/maps?q=41.406426,-7.450327",
Supermercado Crespo,Rua José Gomes Ferreira nº60,2680 - 352,Loures,Lisboa,38.815993,-9.122391,,219425128,supermercadocrespo.3036@amanhecer.pt,"https://www.google.com/maps?q=38.815993,-9.122391",
Loja da Ana,Rua Direita nº70,2140 - 665,Chamusca,Santarém,39.41365,-8.422543,,249741323,lojadaana.3035@amanhecer.pt,"https://www.google.com/maps?q=39.413650,-8.422543",
O Filipe,Largo do Marcelino nº0,2705 - 092,Sintra,Lisboa,38.838425,-9.461986,,219292015,ofilipe.3032@amanhecer.pt,"https://www.google.com/maps?q=38.838425,-9.461986",
A Mercearia do Magoito,Largo do Comércio nº6,2705 - 660,Sintra,Lisboa,38.867624,-9.429877,,210998040,amercearia.3029@amanhecer.pt,"https://www.google.com/maps?q=38.867624,-9.429877",
Fruta & Pão,Rua Vitorino Nemésio nº10 A,1750 - 307,Lisboa,Lisboa,38.7817,-9.1599,,217524055,frutaepao.3028@amanhecer.pt,"https://www.google.com/maps?q=38.7817,-9.1599",
Sabor & Companhia,Estrada V Centenário nº16 B,9360 - 500,Ponta do Sol,Ilha da Madeira,32.680051,-17.10358,,291633250,amanhecerpsol.3026@amanhecer.pt,"https://www.google.com/maps?q=32.680051,-17.103580",
Quaresma,Rua Dom Pedro nº21,3045 - 055,Coimbra,Coimbra,40.20966,-8.45599,,239802727,quaresma.3025@amanhecer.pt,"https://www.google.com/maps?q=40.20966,-8.45599",
Mercearia do Metro,Rua Dom António Caetano de Sousa nº0 Loja 10,1500 - 222,Lisboa,Lisboa,38.7403,-9.1667,,210937158,merceariadometro.3024@amanhecer.pt,"https://www.google.com/maps?q=38.7403,-9.1667",
Supermercado Avenida,Rua Júlio Santa Maria nº8 B,5450 - 158,Vila Pouca de Aguiar,Vila Real,41.542909,-7.604589,,259434195,supermercadoavenida.3023@amanhecer.pt,"https://www.google.com/maps?q=41.542909,-7.604589",
Supermercado Alves,Estrada Regional 247 nº43,2640 - 202,Mafra,Lisboa,39.04784,-9.39955,,261858415,supermercadoalves.3021@amanhecer.pt,"https://www.google.com/maps?q=39.04784,-9.39955",
Mercearia A Catedral,Rua de Elvas nº97,7300 - 147,Portalegre,Portalegre,39.29088,-7.43214,,,merceariaacatedral.3018@amanhecer.pt,"https://www.google.com/maps?q= 39.29088, -7.43214",
Cesto Cheio,"Rua Basto Machado nº5, r/c",9000 - 736,Funchal,Ilha da Madeira,32.641672,-16.947807,,291775199,cestocheio.3015@amanhecer.pt,"https://www.google.com/maps?q=32.641672,-16.947807",
Supermercado O Cantinho D'Ana IX,Largo Gomes Freire nº7,7630 - 624,Odemira,Beja,37.508724,-8.705688,,283959090,ocantinhodaana9.3012@amanhecer.pt,"https://www.google.com/maps?q=37.508724,-8.705688",
Super Baleal,Avenida da Praia nº53,2520 - 051,Peniche,Leiria,39.365771,-9.335587,,262758212,superbaleal.3011@amanhecer.pt,"https://www.google.com/maps?q=39.365771,-9.335587",
Sabores de Rodão,Estrada Nacional 18 nº1401,6030 - 223,Vila Velha de Ródão,Castelo Branco,39.656322,-7.668417,,272541197,saboresderodao.3010@amanhecer.pt,"https://www.google.com/maps?q=39.656322,-7.668417",
Mercearia Sabor,"Rotunda da Granja nº161, R/Ch",6000 - 241,Castelo Branco,Castelo Branco,39.821328,-7.504586,,272346583,merceariasabor.3008@amanhecer.pt,"https://www.google.com/maps?q=39.821328,-7.504586",
Pão D'Assafora,Largo do Alto do Outeiro nº20,2705 - 436,Sintra,Lisboa,38.903929,-9.411011,,,paodassafora.3004@amanhecer.pt,"https://www.google.com/maps?q=38.903929,-9.411011",
Lutador,Rua Mateus Barbosa nº61,4900 - 508,Viana do Castelo,Viana do Castelo,41.693946,-8.825726,,258801090,lutador.3002@amanhecer.pt,"https://www.google.com/maps?q=41.693946,-8.825726",
Loja da Baixa,Rua dos Correeiros nº8,1100 - 166,Lisboa,Lisboa,38.709799,-9.136848,,213261581,lojadabaixa.3001@amanhecer.pt,"https://www.google.com/maps?q=38.709799,-9.136848",
Sabores de Basto IV - Arco de Baúlhe,"Avenida Capitão Elísio de Azevedo nº0, R/C 1",4860 - 041,Cabeceiras de Basto,Braga,41.485175,-7.960864,,253666398,saboresdebasto4.3000@amanhecer.pt,"https://www.google.com/maps?q=41.485175,-7.960864",
