id,name,address,postalCode,district,city,latitude,longitude,hours,googleMapsUrl,cadeia,phone,email,storeUrl,category,services
,Minimercado do Chouto,Travessa da Escola nº6,2140 - 223,Santarém,Chamusca,39.271175,-8.353368,,"https://www.google.com/maps?q=39.271175,-8.353368",AMANHECER,,minimercadodochouto.3466@amanhecer.pt,,,
,Moinho Negro,Rua Cidade de Tomar nº6,2855 - 136,Setúbal,Seixal,38.639843,-9.156947,,"https://www.google.com/maps?q=38.639843,-9.156947",AMANHECER,,moinhonegro.3860@amanhecer.pt,,,
,Nice Price,"Avenida Almirante Gago Coutinho nº19, r/c",3800 - 901,Aveiro,Aveiro,40.66415,-8.73128,,"https://www.google.com/maps?q=40.66415,-8.73128",AMANHECER,,niceprice.7003@amanhecer.pt,,,
,Nordesuper I,Rua da Regedoura nº7,5160 - 256,Bragança,Torre de Moncorvo,41.175266,-7.053804,,"https://www.google.com/maps?q=41.175266,-7.053804",AMANHECER,273 322 871,nordesuper1.rolo.3281@amanhecer.pt,,,
,Nordesuper II,Rua Doutor João José De Freitas nº242,5140 - 069,Bragança,Carrazeda de Ansiães,41.24078,-7.308698,,"https://www.google.com/maps?q=41.240780,-7.308698",AMANHECER,278618008,nordesuper2.rolo.3369@amanhecer.pt,,,
,Nordesuper IV,Rua Joao Paulo II nº59,5360 - 303,Bragança,Vila Flor,41.17544,-7.055434,,"https://www.google.com/maps?q=41.175440,-7.055434",AMANHECER,,nordesuper4.rolo.3569@amanhecer.pt,,,
,Nordesuper lll,Largo Nossa Senhora Fátima nº27,5150 - 589,Guarda,Vila Nova de Foz Côa,41.080419,-7.145466,,"https://www.google.com/maps?q=41.080419,-7.145466",AMANHECER,279764088,nordesuper3.rolo.3521@amanhecer.pt,,,
,Novo Mercado Celona,Rua das Cavadas nº2,3885 - 261,Aveiro,Ovar,40.946774,-8.616803,,"https://www.google.com/maps?q=40.946774,-8.616803",AMANHECER,256752617,celona.3256@amanhecer.pt,,,
,O Braga Supermercados Palhaça,Praça São Pedro nº72,3770 - 355,Aveiro,Oliveira do Bairro,40.524868,-8.598523,,"https://www.google.com/maps?q=40.524868,-8.598523",AMANHECER,234750770,obraga1.7196@amanhecer.pt,,,
,O Braga Supermercados Póvoa do Valado,Rua Direita da Póvoa do Valado nº248 A,3810 - 771,Aveiro,Aveiro,40.57418,-8.59318,,"https://www.google.com/maps?q=40.57418,-8.59318",AMANHECER,234248753,obraga2.7197@amanhecer.pt,,,
,O Cantinho da Andreia,"Rua Dr. Alfredo Ramos nº25, R/C",6230 - 698,Castelo Branco,Fundão,40.121633,-7.546249,,"https://www.google.com/maps?q=40.121633,-7.546249",AMANHECER,,cantinhoandreia.7084@amanhecer.pt,,,
,O Cantinho da Fátima,Rua Doutor António Silva Lino nº2 R/C,6230 - 022,Castelo Branco,Fundão,40.199564,-7.519626,,"https://www.google.com/maps?q=40.199564,-7.519626",AMANHECER,275776065,ocantinhodafatima.3620@amanhecer.pt,,,
,O Cantinho da Goreti,"4 julho nº67, r/c",3025 - 010,Coimbra,Coimbra,40.2426,-8.44459,,"https://www.google.com/maps?q=40.24260,-8.44459",AMANHECER,239431059,cantinhodagoreti.7054@amanhecer.pt,,,
,O Cantinho da Sandra,Praça Dr. Delfim Pinheiro nº29,3130 - 022,Coimbra,Soure,40.007769,-8.524312,,"https://www.google.com/maps?q=40.007769,-8.524312",AMANHECER,236 912 106,ocantinhodasandra.3493@amanhecer.pt,,,
,O Celeiro,Rua Doutor Manuel Fratel nº15,7300 - 311,Portalegre,Portalegre,39.239389,-7.323817,,"https://www.google.com/maps?q=39.239389,-7.323817",AMANHECER,Não tem,oceleiro.3254@amanhecer.pt,,,
,O Coração D'Aldeia,Praça Francisco Carvalho Vieira nº5 A,2580 - 442,Lisboa,Alenquer,39.154607,-9.113313,,"https://www.google.com/maps?q=39.154607,-9.113313",AMANHECER,,ocoracaodaldeia.3358@amanhecer.pt,,,
,O Económico,Rua António Machado Vilas Boas nº170,4900 - 503,Viana do Castelo,Viana do Castelo,41.70275,-8.828284,,"https://www.google.com/maps?q=41.702750,-8.828284",AMANHECER,258817057,oeconomico.7120@amanhecer.pt,,,
,O Essencial,"Rua Padre Feliciano Oliveira nº3, R/C",2435 - 284,Santarém,Ourém,39.762281,-8.46289,,"https://www.google.com/maps?q=39.762281,-8.46289",AMANHECER,,oessencial.3591@amanhecer.pt,,,
,O Fidalgo,Rua Principal nº130,2500 - 065,Leiria,Caldas da Rainha,39.34504,-9.051993,,"https://www.google.com/maps?q=39.345040,-9.051993",AMANHECER,,ofidalgo.7019@amanhecer.pt,,,
,O Filipe,Largo do Marcelino nº0,2705 - 092,Lisboa,Sintra,38.838425,-9.461986,,"https://www.google.com/maps?q=38.838425,-9.461986",AMANHECER,219292015,ofilipe.3032@amanhecer.pt,,,
,O Mercadinho da Aldeia (Sobral),Rua Principal nº45,2530 - 309,Lisboa,Lourinhã,39.24785,-9.26391,,"https://www.google.com/maps?q=39.24785,-9.26391",AMANHECER,,omercadinhodaaldeia.3634@amanhecer.pt,,,
,O Mercado ( Benfica),Rua João Frederico Ludovice nº0 Mercado de Benfica Loja 5 e 10,1500 - 354,Lisboa,Lisboa,38.751046,-9.205801,,"https://www.google.com/maps?q=38.751046,-9.205801",AMANHECER,217649281,omercado.3806@amanhecer.pt,,,
,O Mercado ( Venda Nova),Avenida Chaby Pinheiro nº2,2700 - 191,Lisboa,Amadora,38.7529,-9.2113,,"https://www.google.com/maps?q=38.7529,-9.2113",AMANHECER,,omercadovendanova.3815@amanhecer.pt,,,
,O Mercado da Balsa,"Rua Nova da Balsa s/n nº0, R/Ch Bloco B, Lote B",3505 - 530,Viseu,Viseu,40.66055,-7.92107,,"https://www.google.com/maps?q=40.66055,-7.92107",AMANHECER,,mercadodabalsa.3462@amanhecer.pt,,,
,O Mercado da Ota,"Rua Rainha Santa Isabel nº32, R/C",2580 - 243,Lisboa,Alenquer,39.1206,-8.9863,,"https://www.google.com/maps?q=39.1206,-8.9863",AMANHECER,,omercadodaota.7130@amanhecer.pt,,,
,O Mercado de Leceia,"Rua Vasco da Gama nº45, R/C",2730 - 187,Lisboa,Oeiras,38.7277,-9.2839,,"https://www.google.com/maps?q=38.7277,-9.2839",AMANHECER,,omercleceia.3993@amanhecer.pt,,,
,O Nosso Mercado,"Rotunda Nuno Rodrigues dos Santos nº2, r/c loja77",2685 - 223,Lisboa,Loures,38.7826,-9.1117,,"https://www.google.com/maps?q=38.7826,-9.1117",AMANHECER,,onossomercado.3335@amanhecer.pt,,,
,O Pitroleiro,Estrada Nacional 367 nº367,2125 - 120,Santarém,Salvaterra de Magos,39.0878,-8.7461,,"https://www.google.com/maps?q=39.0878,-8.7461",AMANHECER,263595226,opitroleiro.3097@amanhecer.pt,,,
,O Pitrolino,Rua 13 nº0,7400 - 207,Portalegre,Ponte de Sor,39.259276,-8.009038,,"https://www.google.com/maps?q=39.259276,-8.009038",AMANHECER,,opitrolino.3864@amanhecer.pt,,,
,O Poupadinho,"Rua Engenheiro Arlindo Maia nº21, R/C",4480 - 818,Porto,Vila do Conde,41.356066,-8.753129,,"https://www.google.com/maps?q=41.356066,-8.753129",AMANHECER,,opoupadinho.7107@amanhecer.pt,,,
,O Preguiça 1,Rua do Carvalhal nº626,4650 - 509,Porto,Felgueiras,41.349646,-8.251838,,"https://www.google.com/maps?q=41.349646,-8.251838",AMANHECER,,opreguica1.3982@amanhecer.pt,,,
,O Preguiça 2,Av. Mata nº81,4620 - 615,Porto,Lousada,41.330599,-8.267174,,"https://www.google.com/maps?q=41.330599,-8.267174",AMANHECER,,opreguica2.7039@amanhecer.pt,,,
,O Preguiça 3,Rua de S. Pedro nº100,4650 - 591,Porto,Felgueiras,41.357754,-8.239526,,"https://www.google.com/maps?q=41.357754,-8.239526",AMANHECER,,opreguica3.3944@amanhecer.pt,,,
,O Preguiça 4,Rua de Telheira nº221,4620 - 624,Porto,Lousada,41.309979,-8.246087,,"https://www.google.com/maps?q=41.309979,-8.246087",AMANHECER,,opreguica4.3984@amanhecer.pt,,,
,O Retornado,Rua Comércio nº15 A,2740 - 035,Lisboa,Oeiras,38.7223,-9.307,,"https://www.google.com/maps?q=38.7223,-9.3070",AMANHECER,,oretornado.3701@amanhecer.pt,,,
,O Seu Mercado,Estrada Nacional 311 nº29 A,5460 - 125,Vila Real,Boticas,41.68198,-7.701298,,"https://www.google.com/maps?q=41.68198,-7.701298",AMANHECER,,oseumercado.3482@amanhecer.pt,,,
,O Super da Freguesia,rua da Escola nº11,2550 - 012,Lisboa,Cadaval,39.281583,-9.020437,,"https://www.google.com/maps?q=39.281583,-9.020437",AMANHECER,262076739,superfreguesia.3433@amanhecer.pt,,,
,O Super da Praça,Rua Dona Margarida Chaves nº75,5000 - 597,Vila Real,Vila Real,41.29904,-7.745414,,"https://www.google.com/maps?q=41.29904,-7.745414",AMANHECER,,osuperdapraca.3500@amanhecer.pt,,,
,O Terreiro Alvorge,Largo do Cruzeiro nº39,3240 - 402,Leiria,Ansião,39.978635,-8.455039,,"https://www.google.com/maps?q=39.978635,-8.455039",AMANHECER,,terreiroalvorge.7103@amanhecer.pt,,,
,O Terreiro Ansião,Rua Rosa Falcão nº2,3240 - 148,Leiria,Ansião,39.913711,-8.437973,,"https://www.google.com/maps?q=39.913711,-8.437973",AMANHECER,,terreiroansiao.7104@amanhecer.pt,,,
,Olá Fruta Supermercado,"Rua Doutor Aurélio Ricardo Belo nº12, R/C",2560 - 324,Lisboa,Torres Vedras,39.0871,-9.2564,,"https://www.google.com/maps?q=39.0871,-9.2564",AMANHECER,,olafruta.7153@amanhecer.pt,,,
,Olímpia e Filhos,Rua do Reguengo nº14,3200 - 116,Coimbra,Lousã,40.12387,-8.26564,,"https://www.google.com/maps?q=40.12387,-8.26564",AMANHECER,239994000,olimpiaefilhos.3833@amanhecer.pt,,,
,Os Cachopos,Largo da Praça nº7,7430 - 255,Portalegre,Crato,39.410323,-7.684913,,"https://www.google.com/maps?q=39.410323,-7.684913",AMANHECER,245790069,oscachopos.3069@amanhecer.pt,,,
,Os Frescos do Soeiro,Rua do Município nº4,8970 - 066,Faro,Alcoutim,37.471554,-7.471403,,"https://www.google.com/maps?q=37.471554,-7.471403",AMANHECER,,osfrescosdosoeiro.3470@amanhecer.pt,,,
,Os Gémeos,"Rua Principal nº136, R/C",3040 - 450,Coimbra,Coimbra,40.13358,-8.3927,,"https://www.google.com/maps?q=40.13358,-8.39270",AMANHECER,,osgemeos.3424@amanhecer.pt,,,
,Os Vizinhos,Avenida Dom Afonso Henriques nº53,2630 - 232,Lisboa,Arruda dos Vinhos,38.98816,-9.07916,,"https://www.google.com/maps?q= 38.98816,-9.07916",AMANHECER,,osvizinhos.7116@amanhecer.pt,,,
,Os bons Portugueses,Rua Adelino Amaro da Costa nº11 A,2725 - 207,Lisboa,Sintra,38.79701,-9.354702,,"https://www.google.com/maps?q=38.797010,-9.354702",AMANHECER,,mercosbonsportugueses.3765@amanhecer.pt,,,
,Planalto de Jales,Lugar das Alminhas S/N - Vreia de Jales nº0,5450 - 341,Vila Real,Vila Pouca de Aguiar,41.454593,-7.59043,,"https://www.google.com/maps?q=41.454593,-7.590430",AMANHECER,,planaltodejales.3386@amanhecer.pt,,,
,Planalto de Jales II,Estrada Nacional Nº 2 N17,5450 - 011,Vila Real,Vila Pouca de Aguiar,41.50451,-7.636196,,"https://www.google.com/maps?q=41.50451,-7.636196",AMANHECER,,planaltodejales2.7096@amanhecer.pt,,,
,Pomar Do Bairro,Estrada Da Costa Do Norte nº0,7520 - 134,Setúbal,Sines,37.959017,-8.869744,,"https://www.google.com/maps?q=37.959017,-8.869744",AMANHECER,,pomardobairro.3978@amanhecer.pt,,,
,Ponto Fresco,Rua do Comércio nº162,6270 - 133,Guarda,Seia,40.475734,-7.77867,,"https://www.google.com/maps?q=40.475734,-7.778670",AMANHECER,238978157,pontofresco.3577@amanhecer.pt,,,
,Ponto Fresco Malhapão,Largo de Santo Amaro nº4,3770 - 058,Aveiro,Oliveira do Bairro,40.51488,-8.55673,,"https://www.google.com/maps?q=40.51488,-8.55673",AMANHECER,,pontofrescomalhapao.7050@amanhecer.pt,,,
,Ponto Fresco Mamarrosa,Rua Manuel Nunes Ferreira Neves nº0,3770 - 033,Aveiro,Oliveira do Bairro,40.48156,-8.57914,,"https://www.google.com/maps?q=40.48156,-8.57914",AMANHECER,,pontofrescomamarrosa.7008@amanhecer.pt,,,
,Ponto Fresco Oiã,Rua 30 de Junho nº25,3770 - 059,Aveiro,Oliveira do Bairro,40.54493,-8.53699,,"https://www.google.com/maps?q=40.54493,-8.53699",AMANHECER,,pontofrescooia.7002@amanhecer.pt,,,
,Popular da Serrinha,"Estrada Nacional  330 Km , Km 3,3  Barracão, S/N, Lugar da Serrinha nº0 Km 3.2",3570 - 211,Guarda,Aguiar da Beira,40.795124,-7.51864,,"https://www.google.com/maps?q=40.795124,-7.518640",AMANHECER,,populardaserrinha.3444@amanhecer.pt,,,
,Praça das Palmeiras,"Praça das Palmeiras nº123, R/Ch",3500 - 392,Viseu,Viseu,40.6498,-7.89059,,"https://www.google.com/maps?q=40.64980,-7.89059",AMANHECER,,palmeiras.7106@amanhecer.pt,,,
,Primavera na Horta,Largo Palmira Bastos nº1,2580 - 370,Lisboa,Alenquer,39.0528,-9.0084,,"https://www.google.com/maps?q=39.0528,-9.0084",AMANHECER,,primaveranahorta.3544@amanhecer.pt,,,
,Pão D'Assafora,Largo do Alto do Outeiro nº20,2705 - 436,Lisboa,Sintra,38.903929,-9.411011,,"https://www.google.com/maps?q=38.903929,-9.411011",AMANHECER,,paodassafora.3004@amanhecer.pt,,,
,Pão D'Assafora 3,Largo Central nº4,2705 - 452,Lisboa,Sintra,38.90575,-9.41073,,"https://www.google.com/maps?q=38.90575,-9.41073",AMANHECER,,paodassafora3.3299@amanhecer.pt,,,
,Pão D'Assafora 4,"Estrada Nacional 247 nº44, R/C",2655 - 132,Lisboa,Mafra,38.93499,-9.39686,,"https://www.google.com/maps?q=38.93499,-9.39686",AMANHECER,,paodassafora4.3356@amanhecer.pt,,,
,Pão D'Assafora 5,"Rua do atlantico S/N ""antiga colonia de ferias da CP"" nº0",2705 - 287,Lisboa,Sintra,38.81906,-9.46488,,"https://www.google.com/maps?q=38.81906,-9.46488",AMANHECER,,paodassafora5.3411@amanhecer.pt,,,
,Pão de Sal - Cartuxa,Dr. João Luis Vieira da Silva nº8,7000 - 737,Évora,Évora,38.578209,-7.923126,,"https://www.google.com/maps?q=38.578209,-7.923126",AMANHECER,,paodesalcartuxa.3399@amanhecer.pt,,,
,Pão de Sal - Hospital,"Largo Sr. da Pobreza nº6, R/C A",7000 - 505,Évora,Évora,38.568046,-7.903039,,"https://www.google.com/maps?q=38.568046,-7.903039",AMANHECER,,paodesalhospital.3537@amanhecer.pt,,,
,Pão de Sal - Malagueira,Avenida Malagueira n11 r/c nº11,7000 - 368,Évora,Évora,38.56987,-7.92583,,"https://www.google.com/maps?q=38.56987,-7.92583",AMANHECER,266709271,paodesalmalagueira.3402@amanhecer.pt,,,
,Pão de Sal - Monte Trigo,Rua da Igreja nº4,7220 - 224,Évora,Portel,38.267101,-7.801308,,"https://www.google.com/maps?q=38.267101,-7.801308",AMANHECER,,paodesalmontetrigo.3503@amanhecer.pt,,,
,Pão de Sal - Nau,Avenida Infante Dom Henrique nº12,7005 - 169,Évora,Évora,38.567882,-7.899436,,"https://www.google.com/maps?q=38.567882,-7.899436",AMANHECER,266705126,paodesalnau.3403@amanhecer.pt,,,
,Pão de Sal - Picada,"Avenida do Escurinho nº26, RC ESQ",7000 - 372,Évora,Évora,38.566659,-7.927839,,"https://www.google.com/maps?q=38.566659,-7.927839",AMANHECER,,paodesalpicada.3400@amanhecer.pt,,,
,Pão de Sal - Saúde,"Largo Principal da Senhora da Saúde nº3, RC",7005 - 226,Évora,Évora,38.569075,-7.89637,,"https://www.google.com/maps?q=38.569075,-7.896370",AMANHECER,,paodesalsaude.3401@amanhecer.pt,,,
,Pão de Sal - Torregela,"Rua Sá da Bandeira nº17, R/C",7005 - 599,Évora,Évora,38.564336,-7.92439,,"https://www.google.com/maps?q=38.564336,-7.924390",AMANHECER,,paodesaltorregela.3498@amanhecer.pt,,,
,Pão de Sal - Àlamos,Rua António José Couvinha nº8,7005 - 296,Évora,Évora,38.574727,-7.895512,,"https://www.google.com/maps?q=38.574727,-7.895512",AMANHECER,266705794,paodesalalamos.3404@amanhecer.pt,,,
,Quaresma,Rua Dom Pedro nº21,3045 - 055,Coimbra,Coimbra,40.20966,-8.45599,,"https://www.google.com/maps?q=40.20966,-8.45599",AMANHECER,239802727,quaresma.3025@amanhecer.pt,,,
,RM Costa - Armazém,Estrada Regional Km 8 nº19/21,9600 - 102,Ilha de São Miguel,Ribeira Grande,37.789965,-25.600516,,"https://www.google.com/maps?q=37.789965,-25.600516",AMANHECER,,rmcostaarmazem.3807@amanhecer.pt,,,
,RM Costa Loja I,Rua Nossa Senhora da Guia nº2 A,9600 - 153,Ilha de São Miguel,Ribeira Grande,37.814656,-25.579085,,"https://www.google.com/maps?q=37.814656,-25.579085",AMANHECER,,rmcosta1.3827@amanhecer.pt,,,
,RM Costa Loja II,Rua da Paixão nº7,9600 - 083,Ilha de São Miguel,Ribeira Grande,37.815815,-25.581228,,"https://www.google.com/maps?q=37.815815,-25.581228",AMANHECER,,rmcosta2.3828@amanhecer.pt,,,
,RM Costa Loja IV,Rua Direita de Cima nº66,9600 - 221,Ilha de São Miguel,Ribeira Grande,37.812965,-25.534588,,"https://www.google.com/maps?q=37.812965,-25.534588",AMANHECER,,rmcosta4.3826@amanhecer.pt,,,
,RM Costa Loja V,Travessa Padre João Furtado nº18,9560 - 117,Ilha de São Miguel,Lagoa (São Miguel),37.743829,-25.576584,,"https://www.google.com/maps?q=37.743829,-25.576584",AMANHECER,,rmcosta5.3808@amanhecer.pt,,,
,Recanto Familiar,Rua José Ribeiro Vieira de Castro nº617,4820 - 273,Braga,Fafe,41.442037,-8.172181,,"https://www.google.com/maps?q=41.442037,-8.172181",AMANHECER,,recantofamiliar.3669@amanhecer.pt,,,
,Refúgio dos Sabores,Rua Dom António José da Rocha Couto nº0,4625 - 640,Porto,Marco de Canaveses,41.125434,-8.216267,,"https://www.google.com/maps?q=41.125434,-8.216267",AMANHECER,,refugiodossabores.3375@amanhecer.pt,,,
,Rei dos Preços,Rua Marquês D´Ávila e Bolama nº0 Lote F,6200 - 053,Castelo Branco,Covilhã,40.278531,-7.503416,,"https://www.google.com/maps?q=40.278531,-7.503416",AMANHECER,275315705,reidosprecos.3397@amanhecer.pt,,,
,Ria Supermercado 2,Rua Professor Rómulo de Carvalho nº2,2700 - 893,Lisboa,Amadora,38.76997,-9.2287,,"https://www.google.com/maps?q=38.76997,-9.22870",AMANHECER,,supermercadoria2.3777@amanhecer.pt,,,
,RiqueSuper,Rua José Joaquim do Vale nº940,4750 - 797,Braga,Barcelos,41.544067,-8.704968,,"https://www.google.com/maps?q=41.544067,-8.704968",AMANHECER,,riquesuper.7092@amanhecer.pt,,,
,SA Irmãos Teixeira I,Rua Engenheiro Francisco Batista Tavares nº4,5430 - 157,Vila Real,Valpaços,41.756145,-7.256751,,"https://www.google.com/maps?q=41.756145,-7.256751",AMANHECER,,sairmaosteixeira1.3906@amanhecer.pt,,,
,SA Irmãos Teixeira II,Rua Eng.Francisco Batista Tavares nº4,5430 - 149,Vila Real,Valpaços,41.756103,-7.256277,,"https://www.google.com/maps?q=41.756103,-7.256277",AMANHECER,033712054,sairmaosteixeira2.3907@amanhecer.pt,,,
,Sabor & Companhia,Estrada V Centenário nº16 B,9360 - 500,Ilha da Madeira,Ponta do Sol,32.680051,-17.10358,,"https://www.google.com/maps?q=32.680051,-17.103580",AMANHECER,291633250,amanhecerpsol.3026@amanhecer.pt,,,
,Sabor da Serra,Rua Diogo Espada nº1,2560 - 581,Lisboa,Torres Vedras,39.06785,-9.27132,,"https://www.google.com/maps?q=39.06785,-9.27132",AMANHECER,,sabordaserra.3485@amanhecer.pt,,,
,Sabores de Basto II - Mota,R. de Montezêlo nº22,4890 - 341,Braga,Celorico de Basto,41.370514,-8.092517,,"https://www.google.com/maps?q=41.370514,-8.092517",AMANHECER,255496427,saboresdebasto2.3049@amanhecer.pt,,,
,Sabores de Basto III - Gandarela,Edifício Santo António nº0,4890 - 542,Braga,Celorico de Basto,41.458605,-8.029361,,"https://www.google.com/maps?q=41.458605,-8.029361",AMANHECER,253653049,saboresdebasto3.3050@amanhecer.pt,,,
,Sabores de Basto IV - Arco de Baúlhe,"Avenida Capitão Elísio de Azevedo nº0, R/C 1",4860 - 041,Braga,Cabeceiras de Basto,41.485175,-7.960864,,"https://www.google.com/maps?q=41.485175,-7.960864",AMANHECER,253666398,saboresdebasto4.3000@amanhecer.pt,,,
,Sabores de Rodão,Estrada Nacional 18 nº1401,6030 - 223,Castelo Branco,Vila Velha de Ródão,39.656322,-7.668417,,"https://www.google.com/maps?q=39.656322,-7.668417",AMANHECER,272541197,saboresderodao.3010@amanhecer.pt,,,
,Sabores do Alentejo II,Rua Gago Coutinho nº20,7830 - 253,Beja,Serpa,38.019542,-7.478422,,"https://www.google.com/maps?q=38.019542,-7.478422",AMANHECER,284858237,saboresdoalentejo2.3452@amanhecer.pt,,,
,Sabores do Vizinho,Rua São Silvestre nº1040,4820 - 400,Braga,Fafe,41.415565,-8.236639,,"https://www.google.com/maps?q=41.415565,-8.236639",AMANHECER,,saboresdovizinho.7081@amanhecer.pt,,,
,Sardimercado,Largo do Mercado nº3,6215 - 424,Castelo Branco,Covilhã,40.202472,-7.636595,,"https://www.google.com/maps?q=40.202472,-7.636595",AMANHECER,275961010,sardimercado.3309@amanhecer.pt,,,
,Saudade Supermercados,Estrada Nacional Nº 226 Penso nº136,3640 - 160,Viseu,Sernancelhe,40.92183,-7.538884,,"https://www.google.com/maps?q=40.921830,-7.538884",AMANHECER,,saudade.7102@amanhecer.pt,,,
,Sempre Cheio,Rua Leandro Quintas Neves nº119,4905 - 515,Viana do Castelo,Viana do Castelo,41.651157,-8.716684,,"https://www.google.com/maps?q=41.651157,-8.716684",AMANHECER,,semprecheio.3883@amanhecer.pt,,,
,Simão Supermercados,Rua de São Pedro nº16,6360 - 292,Guarda,Celorico da Beira,40.63624,-7.392125,,"https://www.google.com/maps?q=40.636240,-7.392125",AMANHECER,271712170,simaosupermercados.3091@amanhecer.pt,,,
,Soldado & Companhia,Rua da Escola Nova nº177,2100 - 607,Santarém,Coruche,38.8536,-8.5932,,"https://www.google.com/maps?q=38.8536,-8.5932",AMANHECER,243606214,soldadoecompanhia.3261@amanhecer.pt,,,
,Sonhos & Sabores,Rua da Cova da Cruz nº4,3105 - 329,Leiria,Pombal,40.009485,-8.57984,,"https://www.google.com/maps?q=40.009485,-8.579840",AMANHECER,,sonhosesabores.7016@amanhecer.pt,,,
,Super + 1 (Sede - Ponte da Barca),Rua Doutor Joaquim Moreira de Barros nº28,4980 - 634,Viana do Castelo,Ponte da Barca,41.805962,-8.415931,,"https://www.google.com/maps?q=41.805962,-8.415931",AMANHECER,258453180,super1.3928@amanhecer.pt,,,
,Super + 2 (Avenida da Liberdade),"Avenida da Liberdade nº0, R/C Bloco A Loja 1",4980 - 643,Viana do Castelo,Ponte da Barca,41.801846,-8.415132,,"https://www.google.com/maps?q=41.801846,-8.415132",AMANHECER,258024174,super2.3929@amanhecer.pt,,,
,Super + 3 (São Jorge - Arcos Valdevez),Lugar Cimo de Vila nº71,4970 - 563,Viana do Castelo,Arcos de Valdevez,41.818807,-8.379796,,"https://www.google.com/maps?q=41.818807,-8.379796",AMANHECER,258093004,super3.3930@amanhecer.pt,,,
,Super + 4 (Soajo),Estrada dos Espigueiros nº23,4970 - 655,Viana do Castelo,Arcos de Valdevez,41.872598,-8.265025,,"https://www.google.com/maps?q=41.872598,-8.265025",AMANHECER,258022389,super4.7083@amanhecer.pt,,,
,Super + 5 (Cendufe),ESTRADA NACIONAL 202 nº262,4970 - 111,Viana do Castelo,Arcos de Valdevez,41.804093,-8.48572,,"https://www.google.com/maps?q=41.804093,-8.48572",AMANHECER,258453180,super5.7179@amanhecer.pt,,,
